"","year","district","college","postgrad","birth","age","legal","business","management","yrsmilitary","protestant","catholic","white","black","hispanic","marryyes","yrselect","privatepost","publicpost","highpost","lowpost","gdp01","yrsparty","taxreturn","numberofjobs","leadership","chair","rules","approp","fintax","agriculture","judiciary","education","health","effectivescore","deltajobs","speaker","majld","majpty","ethicsviol","ethicscmte","board","binboard","female","aide","council","mayor","commish","applocal","appstate","locparty","statparty","prelect","prapp","prparty","tenure","prexp","memberid","votemarg"
"18",2001,4,1,0,1929,72,0,0,1,-3.70899189464606,1,0,1,0,0,1,0,0,1,1,0,695045.494748462,0,0,5,0,0,0,0,0,0,1,0,0,0.701935164336989,-2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33,1,2786,1
"19",2002,4,1,0,1929,73,0,0,1,2.0946111363706,1,0,1,0,0,1,0,0,1,1,0,541898.4375,0,1,8.37730676108901,0,0,0,0,0,0,0,0,0,0.117326135799198,0.950363664708089,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,34,1,2786,1
"20",1991,1,1,0,1931,60,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,720316.568836491,0,0,6.26849433362232,0,0,0,0,1,0,0,0,1,0.246726019378305,2.69919499671422,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,1,2791,0.540913999080658
"21",1992,1,1,0,1931,61,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,791079.723027091,0,0,3.7016198952778,0,0,0,1,1,0,0,0,1,0.552477872727089,0.410786855043638,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,1,2791,0.540913999080658
"22",1991,42,1,0,1930,61,0,0,0,3,1,0,1,0,0,1,2,1,0,0,0,807245.676923467,0,0,5.26290134694912,0,0,1,1,0,0,0,0,1,0.50907334922136,-0.960057414665532,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,21,1,2808,1
"23",1992,42,1,0,1930,62,0,0,0,3,1,0,1,0,0,1,2,1,0,0,0,625356.24078905,0,0,2.32059749335539,0,0,1,0,0,0,0,0,1,2.05985385570834,-0.17028995728689,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,22,1,2808,1
"24",1991,102,1,0,1931,60,0,0,1,-0.75040297535603,0,0,1,0,0,1,1.7366711737788,0,1,0,0,735986.586781068,2.9501999954301,0,5.83082423417346,0,0,0,0,0,0,0,0,1,-0.168166127952792,0.0759214609165133,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,2836,1
"25",1992,102,1,0,1931,61,0,0,1,2.9680294999129,0,0,1,0,0,1,-3.41772074339056,0,1,0,0,674133.085968912,0.870422515690094,0,4.39966560963172,0,0,0,1,1,0,0,0,1,1.05565748306185,1.40109415730546,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,0,2836,1
"26",1993,104,1,0,1931,62,0,0,1,-0.950967186872811,1,0,1,0,0,0,-1.97630628887373,0,1,0,0,694569.22892653,-0.937302437409031,0,4.4803066012092,0,0,1,1,0,0,0,0,1,0.542002337830943,0.922774601687781,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,2836,1
"27",1994,104,1,0,1931,63,0,0,1,1.35150205895487,0,0,1,0,0,0,-0.943827474214874,0,1,0,0,782831.351589255,1.72060375585691,0,5.99035697751913,0,0,0,1,1,0,0,0,1,1.49796182991014,-1.6751766118999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,0,2836,1
"28",1991,99,1,1,1922,69,0,0,0,5,1,0,1,0,0,0,3,1,0,0,0,846434.630760144,-3.85093061187846,0,2.19837470159662,0,0,0,0,0,0,0,0,0,-0.298378295080381,-0.477150204713102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,1,2860,1
"29",1992,99,1,1,1922,70,0,0,0,5,1,0,1,0,0,1,3,1,0,0,0,829266.517184587,1.61669467634406,0,3.70734722107551,0,0,0,0,0,0,0,0,0,1.17668111257846,0.323363250946128,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,1,2860,1
"30",1991,104,0,0,1937,54,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,699388.960467222,0,0,7.5182853391436,0,0,0,0,0,0,0,0,1,1.38315180290526,2.93824194431458,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,17,1,2865,1
"31",1992,104,0,0,1937,55,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,710473.098787903,0,0,6.37063674214967,0,0,1,0,1,0,0,0,1,1.48612184849856,1.81402677284434,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,18,1,2865,1
"32",1993,106,0,0,1937,56,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,830609.017298139,0,0,4.54449876989325,0,0,1,0,0,0,0,0,1,1.23105419820322,1.23783763253638,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,19,1,2865,1
"33",1994,106,0,0,1937,57,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,862810.253300989,0,0,4.49471659590236,0,0,0,0,0,0,0,0,1,1.10153822547125,0.98919945255423,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,20,1,2865,1
"34",1995,106,0,0,1937,58,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,639719.75,0,0,3,0,0,0,0,0,0,0,0,1,1.43392357666862,0.174082935254925,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,21,1,2865,1
"35",1996,106,0,0,1937,59,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,661112.3125,0,0,3,0,0,1,0,0,0,0,0,1,0.027030279595044,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,22,1,2865,1
"36",1997,106,0,0,1937,60,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,702990.5,0,0,3,0,0,0,0,0,0,0,0,1,0.835652397434822,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,23,1,2865,1
"37",1998,106,0,0,1937,61,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,760791.1875,0,0,3,0,0,0,0,0,0,0,0,1,0.947399960554519,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,24,1,2865,1
"38",1999,106,0,0,1937,62,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,795146.3125,0,0,3,0,0,0,0,0,0,0,0,1,0.495210954395645,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,25,1,2865,1
"39",2000,106,0,0,1937,63,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,796050.75,0,0,4,0,0,0,0,0,0,0,1,0,0.727300584242231,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,26,1,2865,1
"40",1991,75,1,0,1923,68,0,0,1,-4.11208968447285,0,1,1,0,0,1,3.88122853061103,1,0,0,0,804471.43925046,-0.866559949343489,0,1.84601851950352,0,0,0,0,1,0,0,0,0,0.154702617968831,0.669211425682404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,2877,1
"41",1992,75,1,0,1923,69,0,0,1,2.13013022044249,1,0,1,0,0,1,1.00415653787864,1,0,0,0,787106.489841354,1.13463359010408,0,2.90284908783629,0,0,0,0,1,0,0,0,0,-0.419804674643649,2.23712008350154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,2877,1
"42",1993,76,1,0,1923,70,0,0,1,2.086809422453,1,0,1,0,0,1,-2.46449813597176,1,0,0,0,779633.804976761,2.02186303617199,0,6.65340821970652,0,0,0,0,0,0,0,1,0,1.60443394189781,1.94566548215129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2877,1
"43",1994,76,1,0,1923,71,0,0,1,-6.89813395859796,1,0,1,0,0,1,-0.392875843122575,1,0,0,0,773296.603976696,4.36457409361621,0,-0.424852526293493,0,0,0,1,0,0,0,1,0,0.0915621398098695,0.189004992568722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,2877,1
"44",1991,84,0,0,1924,67,0,1,0,4,0,1,1,0,1,0,0,1,0,0,0,715208.181045496,7.89034496776447,0,6.78444374090171,0,0,1,0,0,0,0,0,0,0.222583237284765,0.746833476744064,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,17,1,2879,0.593358993530273
"45",1992,84,0,0,1924,68,0,1,0,4,0,1,1,0,1,1,0,1,0,0,0,820518.217386136,5.85075129174458,1,2.30462244386141,0,0,0,0,1,0,0,0,0,0.758644580958951,-1.70164672755214,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,18,1,2879,0.593358993530273
"46",1993,86,0,0,1924,69,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,717770.320119717,5.04109030594663,0,4.70135436429374,0,0,0,0,0,0,0,0,0,0.616965467992993,2.21573481737727,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,19,1,2879,1
"47",1994,86,0,0,1924,70,0,1,0,4,0,1,1,0,0,1,0,1,0,0,0,736709.148072519,9.62811788081977,0,2.91996374396188,0,0,0,0,0,0,0,0,0,0.137560845904804,1.33615627128331,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,20,1,2879,1
"48",1995,86,0,0,1924,71,0,1,0,4,0,1,0,1,1,1,0,1,0,0,0,639719.75,3.98228095582938,0,4,0,0,0,1,1,0,0,0,0,1.00906211583887,0.722492596998149,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,21,1,2879,0.669344007968903
"49",1996,86,0,0,1924,72,0,1,0,4,0,1,0,1,0,1,0,1,0,0,0,661112.3125,6.06997937206891,0,4,0,0,0,0,0,0,0,0,0,1.32511564116329,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,22,1,2879,0.669344007968903
"50",1997,86,0,0,1924,73,0,1,0,4,0,1,0,1,0,1,0,1,0,0,0,702990.5,9.99488762475369,0,4,0,0,0,1,0,0,0,0,0,0.448066249304062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,23,1,2879,1
"51",1998,86,0,0,1924,74,0,1,0,4,0,1,0,1,1,1,0,1,0,0,0,760791.1875,2.46578661828845,0,4,0,0,0,1,0,0,0,0,0,0.773141312575085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,24,1,2879,1
"52",1999,86,0,0,1924,75,0,1,0,4,0,1,0,0,1,1,0,1,0,0,0,795146.3125,6.34691712939735,0,6.46736159035607,0,0,0,1,0,0,0,0,0,0.380753800296547,1.11783394689736,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,25,1,2879,1
"53",2000,86,0,0,1924,76,0,1,0,4,0,1,0,1,1,1,0,1,0,0,0,796050.75,4.62081149767899,0,5.48913990267215,0,0,0,0,0,0,0,0,0,0.696217128765374,1.17156631422244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,26,1,2879,1
"54",1991,13,1,0,1931,60,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,684477.441433065,10.6992834607715,0,3.09836483864102,0,0,1,0,0,0,0,0,0,1.7671592958593,-1.95120556053908,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,14,1,2919,1
"55",1992,13,1,0,1931,61,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,673525.654170386,8.22373026145042,0,8.81365319436167,0,0,1,0,0,0,0,0,0,0.818371236195657,2.47219059501479,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,15,1,2919,1
"56",1993,12,1,0,1931,62,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,653472.809545068,9.45457529021515,0,0.800260730972401,0,0,1,1,0,0,1,0,0,0.155679735889631,-0.260720188207478,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,16,1,2919,0.561304986476898
"57",1994,12,1,0,1931,63,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,741792.553984571,5.94474810364208,0,9.95091037345368,0,0,1,0,0,0,1,0,0,0.202648949516942,2.09297681342357,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,17,1,2919,0.561304986476898
"58",1995,12,1,0,1931,64,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,639719.75,10.1572986168267,0,3,0,0,0,0,0,0,0,0,0,1.28440049904052,-1.96456987652269,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,18,1,2919,1
"59",1996,12,1,0,1931,65,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,661112.3125,10.0263061011709,0,3,0,0,0,0,0,0,0,0,0,0.956793960010231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,19,1,2919,1
"60",1997,12,1,0,1931,66,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,702990.5,6.80947439625769,0,4,0,0,1,0,0,0,0,0,0,0.0537515398829689,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,20,1,2919,0.521565973758698
"61",1998,12,1,0,1931,67,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,760791.1875,7.25622691656342,0,4,0,0,1,0,0,0,0,0,0,-0.150280086820973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,21,1,2919,0.521565973758698
"62",1999,12,1,0,1931,68,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,795146.3125,11.0701239576008,0,4,0,0,1,0,0,0,0,0,0,0.99042190879129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,22,1,2919,1
"63",2000,12,1,0,1931,69,0,1,0,4,1,0,1,0,0,1,2,1,0,0,0,796050.75,7.18505042488741,0,4,0,0,1,0,0,0,0,0,0,0.95082986559936,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,23,1,2919,1
"64",1991,61,1,0,1935,56,0,0,0,3.6754924389692,1,0,1,0,0,1,0.517205356413947,1,0,0,0,754170.908990218,-0.430176409715636,0,1.59171396464781,0,0,0,0,0,0,0,0,0,0.992858042618816,-2.7795827097083,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,1,2923,1
"65",1991,4,1,0,1951,40,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,822225.758150349,0,0,4.94448967476811,0,0,1,0,0,0,0,0,0,0.451836995626577,1.05974114998212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2930,1
"66",1992,4,1,0,1951,41,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,727719.262186179,0,0,6.37586559094065,0,0,1,0,0,0,0,0,0,1.18390458885754,0.598214780695471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2930,1
"67",1993,1,1,0,1951,42,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,752903.446493774,0,0,5.88113117663016,0,0,0,0,0,0,0,0,0,0.344302930798258,-0.303410069232385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2930,0.626652002334595
"68",1994,1,1,0,1951,43,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,792818.328673287,0,0,5.78566251522634,0,0,0,0,0,0,0,0,0,0.620051104279988,0.937009007481011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2930,0.626652002334595
"69",1991,53,1,1,1941,50,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,655846.673885196,5.80403572363569,0,0.715255115540509,0,0,1,0,0,0,0,0,1,0.538138872958125,-2.18118245108514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,13,1,2932,1
"70",1992,53,1,1,1941,51,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,757519.323940785,11.8928547451962,0,3.85921291009179,0,0,1,0,0,0,0,0,1,1.39402382068649,1.23117734403796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,14,1,2932,1
"71",1993,54,1,1,1941,52,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,781276.546130555,7.60204925431115,1,4.44090064485235,0,0,1,0,0,0,0,0,1,0.228566139464592,-0.685281380350673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,1,2932,1
"72",1994,54,1,1,1941,53,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,696087.755328423,8.03254301168308,0,2.9026523668427,0,0,1,0,0,0,0,0,1,1.13399005989189,3.56891374170314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,16,1,2932,1
"73",1995,54,1,1,1941,54,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,639719.75,6.95916227616528,0,4,0,0,0,0,0,0,0,0,0,0.92365126794238,-2.91592059307587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,17,1,2932,1
"74",1996,54,1,1,1941,55,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,661112.3125,8.5721971181953,0,4,0,0,0,0,0,0,0,0,0,0.222997227146625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,18,1,2932,1
"75",1997,54,1,1,1941,56,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,702990.5,4.77774105808914,0,3,0,0,0,0,0,0,0,0,0,0.276848591301443,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,1,2932,1
"76",1998,54,1,1,1941,57,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,760791.1875,12.1285703614271,0,3,0,0,0,0,0,0,0,0,0,1.96688390231884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,20,1,2932,1
"77",1999,54,1,1,1941,58,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,795146.3125,5.147875433991,0,3,0,0,0,0,0,0,0,0,0,0.421622443370158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,21,1,2932,1
"78",2000,54,1,1,1941,59,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,796050.75,7.54115361342563,0,2,0,0,0,0,0,0,0,0,0,-0.239525991809922,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,22,1,2932,1
"79",1991,46,1,0,1926,65,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,780093.899686594,0,0,6.4640862659113,0,0,0,0,0,0,0,0,0,0.211112702434707,-0.951197784150507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,1,2933,1
"80",1992,46,1,0,1926,66,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,642044.681726348,0,0,0.102806843375968,0,0,0,0,0,0,0,0,0,1.46475577970387,-1.70750779668907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,1,2933,1
"81",1993,42,1,0,1926,67,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,669186.931649648,0,0,5.7359372219128,0,0,0,0,0,0,0,0,1,2.11697670849311,1.73547461330002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,1,2933,0.655903995037079
"82",1994,42,1,0,1926,68,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,757451.307900353,0,0,8.13163932483987,0,0,0,0,0,0,0,0,1,0.47308188723284,-2.36319496031384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,1,2933,0.655903995037079
"83",1995,42,1,0,1926,69,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,639719.75,0,0,2,0,0,0,0,0,0,0,0,1,0.0391718260543724,-0.604517855970431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,1,2933,0.559300005435944
"84",1996,42,1,0,1926,70,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,661112.3125,0,0,3,0,0,1,0,1,0,0,0,1,-0.419621070814409,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,1,2933,0.559300005435944
"85",1997,42,1,0,1926,71,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,702990.5,0,0,3,0,0,0,1,0,0,0,0,0,0.206882079300982,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,1,2933,0.551149010658264
"86",1998,42,1,0,1926,72,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,760791.1875,0,0,3,0,0,0,0,0,0,0,0,0,1.4445792127806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,1,2933,0.551149010658264
"87",1999,42,1,0,1926,73,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,795146.3125,0,0,3,0,0,0,0,0,1,0,0,0,1.10487906289039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,1,2933,0.633453011512756
"88",2000,42,1,0,1926,74,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,796050.75,0,0,3,0,0,0,0,0,1,0,0,0,0.984847600482296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22,1,2933,0.633453011512756
"89",1991,82,1,1,1946,45,0,0,0,0,0,0,1,0,0,1,5.01548388642644,0,1,0,1,768192.11176408,0,1,-0.286587038020396,0,0,0,1,1,0,0,0,0,0.590715439294408,0.638732073495612,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,2934,0.625383019447327
"90",1992,82,1,1,1946,46,0,0,0,0,0,0,1,0,0,1,5.64513408355368,0,1,0,1,737303.957487649,0,0,3.99497378489114,0,0,0,0,0,0,0,0,0,0.502323829403926,1.07787833447908,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,1,2934,0.625383019447327
